i(VIout),v(V1),v(V2),v(Vout)
-1.83927956E-07,0.47649,0.5,0.6
-1.83877717E-07,0.4765,0.5,0.6
-1.83827471E-07,0.47651,0.5,0.6
-1.83777246E-07,0.47652,0.5,0.6
-1.83726993E-07,0.47653,0.5,0.6
-1.83676757E-07,0.47654,0.5,0.6
-1.83626522E-07,0.47655,0.5,0.6
-1.8357629E-07,0.47656,0.5,0.6
-1.83526033E-07,0.47657,0.5,0.6
-1.83475759E-07,0.47658,0.5,0.6
-1.83425534E-07,0.47659,0.5,0.6
-1.83375278E-07,0.4766,0.5,0.6
-1.83325007E-07,0.47661,0.5,0.6
-1.83274743E-07,0.47662,0.5,0.6
-1.83224458E-07,0.47663,0.5,0.6
-1.83174226E-07,0.47664,0.5,0.6
-1.83123952E-07,0.47665,0.5,0.6
-1.83073677E-07,0.47666,0.5,0.6
-1.83023356E-07,0.47667,0.5,0.6
-1.82973114E-07,0.47668,0.5,0.6
-1.82922815E-07,0.47669,0.5,0.6
-1.82872526E-07,0.4767,0.5,0.6
-1.82822241E-07,0.47671,0.5,0.6
-1.82771927E-07,0.47672,0.5,0.6
-1.82721674E-07,0.47673,0.5,0.6
-1.82671332E-07,0.47674,0.5,0.6
-1.82621044E-07,0.47675,0.5,0.6
-1.82570776E-07,0.47676,0.5,0.6
-1.82520434E-07,0.47677,0.5,0.6
-1.8247011E-07,0.47678,0.5,0.6
-1.82419804E-07,0.47679,0.5,0.6
-1.82369497E-07,0.4768,0.5,0.6
-1.82319184E-07,0.47681,0.5,0.6
-1.82268835E-07,0.47682,0.5,0.6
-1.82218518E-07,0.47683,0.5,0.6
-1.82168186E-07,0.47684,0.5,0.6
-1.82117851E-07,0.47685,0.5,0.6
-1.82067541E-07,0.47686,0.5,0.6
-1.82017168E-07,0.47687,0.5,0.6
-1.81966854E-07,0.47688,0.5,0.6
-1.81916533E-07,0.47689,0.5,0.6
-1.8186617E-07,0.4769,0.5,0.6
-1.818158E-07,0.47691,0.5,0.6
-1.81765486E-07,0.47692,0.5,0.6
-1.81715102E-07,0.47693,0.5,0.6
-1.8166476E-07,0.47694,0.5,0.6
-1.81614404E-07,0.47695,0.5,0.6
-1.81564026E-07,0.47696,0.5,0.6
-1.81513673E-07,0.47697,0.5,0.6
-1.81463282E-07,0.47698,0.5,0.6
-1.81412936E-07,0.47699,0.5,0.6
-1.81362569E-07,0.477,0.5,0.6
-1.81312195E-07,0.47701,0.5,0.6
-1.8126179E-07,0.47702,0.5,0.6
-1.81211405E-07,0.47703,0.5,0.6
-1.81161042E-07,0.47704,0.5,0.6
-1.81110654E-07,0.47705,0.5,0.6
-1.81060233E-07,0.47706,0.5,0.6
-1.81009824E-07,0.47707,0.5,0.6
-1.80959461E-07,0.47708,0.5,0.6
-1.80909058E-07,0.47709,0.5,0.6
-1.80858656E-07,0.4771,0.5,0.6
-1.80808239E-07,0.47711,0.5,0.6
-1.80757834E-07,0.47712,0.5,0.6
-1.80707392E-07,0.47713,0.5,0.6
-1.80657008E-07,0.47714,0.5,0.6
-1.80606563E-07,0.47715,0.5,0.6
-1.80556178E-07,0.47716,0.5,0.6
-1.80505719E-07,0.47717,0.5,0.6
-1.80455313E-07,0.47718,0.5,0.6
-1.80404854E-07,0.47719,0.5,0.6
-1.80354448E-07,0.4772,0.5,0.6
-1.8030401E-07,0.47721,0.5,0.6
-1.80253576E-07,0.47722,0.5,0.6
-1.80203106E-07,0.47723,0.5,0.6
-1.80152682E-07,0.47724,0.5,0.6
-1.80102251E-07,0.47725,0.5,0.6
-1.80051767E-07,0.47726,0.5,0.6
-1.80001301E-07,0.47727,0.5,0.6
-1.7995082E-07,0.47728,0.5,0.6
-1.79900397E-07,0.47729,0.5,0.6
-1.79849948E-07,0.4773,0.5,0.6
-1.79799486E-07,0.47731,0.5,0.6
-1.79748977E-07,0.47732,0.5,0.6
-1.79698521E-07,0.47733,0.5,0.6
-1.79648058E-07,0.47734,0.5,0.6
-1.79597571E-07,0.47735,0.5,0.6
-1.79547072E-07,0.47736,0.5,0.6
-1.79496595E-07,0.47737,0.5,0.6
-1.79446126E-07,0.47738,0.5,0.6
-1.79395599E-07,0.47739,0.5,0.6
-1.79345104E-07,0.4774,0.5,0.6
-1.79294613E-07,0.47741,0.5,0.6
-1.792441E-07,0.47742,0.5,0.6
-1.79193616E-07,0.47743,0.5,0.6
-1.79143104E-07,0.47744,0.5,0.6
-1.79092599E-07,0.47745,0.5,0.6
-1.7904209E-07,0.47746,0.5,0.6
-1.78991591E-07,0.47747,0.5,0.6
-1.78941022E-07,0.47748,0.5,0.6
-1.78890524E-07,0.47749,0.5,0.6
-1.78840015E-07,0.4775,0.5,0.6
-1.78789499E-07,0.47751,0.5,0.6
-1.78738926E-07,0.47752,0.5,0.6
-1.78688413E-07,0.47753,0.5,0.6
-1.78637844E-07,0.47754,0.5,0.6
-1.78587324E-07,0.47755,0.5,0.6
-1.7853678E-07,0.47756,0.5,0.6
-1.7848626E-07,0.47757,0.5,0.6
-1.78435716E-07,0.47758,0.5,0.6
-1.78385164E-07,0.47759,0.5,0.6
-1.78334592E-07,0.4776,0.5,0.6
-1.78284044E-07,0.47761,0.5,0.6
-1.78233467E-07,0.47762,0.5,0.6
-1.78182908E-07,0.47763,0.5,0.6
-1.78132353E-07,0.47764,0.5,0.6
-1.78081784E-07,0.47765,0.5,0.6
-1.78031229E-07,0.47766,0.5,0.6
-1.7798062E-07,0.47767,0.5,0.6
-1.77930044E-07,0.47768,0.5,0.6
-1.77879468E-07,0.47769,0.5,0.6
-1.77828863E-07,0.4777,0.5,0.6
-1.7777829E-07,0.47771,0.5,0.6
-1.77727706E-07,0.47772,0.5,0.6
-1.77677094E-07,0.47773,0.5,0.6
-1.77626511E-07,0.47774,0.5,0.6
-1.77575888E-07,0.47775,0.5,0.6
-1.77525258E-07,0.47776,0.5,0.6
-1.77474703E-07,0.47777,0.5,0.6
-1.77424088E-07,0.47778,0.5,0.6
-1.77373426E-07,0.47779,0.5,0.6
-1.77322843E-07,0.4778,0.5,0.6
-1.77272238E-07,0.47781,0.5,0.6
-1.77221615E-07,0.47782,0.5,0.6
-1.77170964E-07,0.47783,0.5,0.6
-1.7712031E-07,0.47784,0.5,0.6
-1.77069705E-07,0.47785,0.5,0.6
-1.77019093E-07,0.47786,0.5,0.6
-1.76968431E-07,0.47787,0.5,0.6
-1.76917801E-07,0.47788,0.5,0.6
-1.76867157E-07,0.47789,0.5,0.6
-1.76816492E-07,0.4779,0.5,0.6
-1.76765866E-07,0.47791,0.5,0.6
-1.76715183E-07,0.47792,0.5,0.6
-1.76664528E-07,0.47793,0.5,0.6
-1.76613831E-07,0.47794,0.5,0.6
-1.76563237E-07,0.47795,0.5,0.6
-1.7651255E-07,0.47796,0.5,0.6
-1.76461892E-07,0.47797,0.5,0.6
-1.76411181E-07,0.47798,0.5,0.6
-1.76360523E-07,0.47799,0.5,0.6
-1.76309857E-07,0.478,0.5,0.6
-1.76259185E-07,0.47801,0.5,0.6
-1.76208463E-07,0.47802,0.5,0.6
-1.76157783E-07,0.47803,0.5,0.6
-1.76107068E-07,0.47804,0.5,0.6
-1.76056417E-07,0.47805,0.5,0.6
-1.76005699E-07,0.47806,0.5,0.6
-1.75954995E-07,0.47807,0.5,0.6
-1.75904312E-07,0.47808,0.5,0.6
-1.75853561E-07,0.47809,0.5,0.6
-1.75802878E-07,0.4781,0.5,0.6
-1.75752149E-07,0.47811,0.5,0.6
-1.75701423E-07,0.47812,0.5,0.6
-1.75650712E-07,0.47813,0.5,0.6
-1.75599997E-07,0.47814,0.5,0.6
-1.75549236E-07,0.47815,0.5,0.6
-1.75498513E-07,0.47816,0.5,0.6
-1.75447788E-07,0.47817,0.5,0.6
-1.75397066E-07,0.47818,0.5,0.6
-1.75346322E-07,0.47819,0.5,0.6
-1.75295558E-07,0.4782,0.5,0.6
-1.75244807E-07,0.47821,0.5,0.6
-1.75194106E-07,0.47822,0.5,0.6
-1.75143317E-07,0.47823,0.5,0.6
-1.75092595E-07,0.47824,0.5,0.6
-1.75041823E-07,0.47825,0.5,0.6
-1.7499104E-07,0.47826,0.5,0.6
-1.74940222E-07,0.47827,0.5,0.6
-1.74889475E-07,0.47828,0.5,0.6
-1.74838732E-07,0.47829,0.5,0.6
-1.74787953E-07,0.4783,0.5,0.6
-1.74737181E-07,0.47831,0.5,0.6
-1.7468637E-07,0.47832,0.5,0.6
-1.74635616E-07,0.47833,0.5,0.6
-1.74584827E-07,0.47834,0.5,0.6
-1.74534055E-07,0.47835,0.5,0.6
-1.74483183E-07,0.47836,0.5,0.6
-1.74432436E-07,0.47837,0.5,0.6
-1.74381604E-07,0.47838,0.5,0.6
-1.74330811E-07,0.47839,0.5,0.6
-1.74280007E-07,0.4784,0.5,0.6
-1.74229182E-07,0.47841,0.5,0.6
-1.74178375E-07,0.47842,0.5,0.6
-1.74127578E-07,0.47843,0.5,0.6
-1.74076721E-07,0.47844,0.5,0.6
-1.74025889E-07,0.47845,0.5,0.6
-1.73975067E-07,0.47846,0.5,0.6
-1.73924249E-07,0.47847,0.5,0.6
-1.73873392E-07,0.47848,0.5,0.6
-1.73822556E-07,0.47849,0.5,0.6
-1.73771745E-07,0.4785,0.5,0.6
-1.73720888E-07,0.47851,0.5,0.6
-1.73670038E-07,0.47852,0.5,0.6
-1.73619163E-07,0.47853,0.5,0.6
-1.73568303E-07,0.47854,0.5,0.6
-1.73517432E-07,0.47855,0.5,0.6
-1.73466624E-07,0.47856,0.5,0.6
-1.734157E-07,0.47857,0.5,0.6
-1.73364839E-07,0.47858,0.5,0.6
-1.73313943E-07,0.47859,0.5,0.6
-1.73263089E-07,0.4786,0.5,0.6
-1.73212214E-07,0.47861,0.5,0.6
-1.73161304E-07,0.47862,0.5,0.6
-1.73110401E-07,0.47863,0.5,0.6
-1.73059551E-07,0.47864,0.5,0.6
-1.73008647E-07,0.47865,0.5,0.6
-1.72957765E-07,0.47866,0.5,0.6
-1.72906862E-07,0.47867,0.5,0.6
-1.72855938E-07,0.47868,0.5,0.6
-1.72805045E-07,0.47869,0.5,0.6
-1.72754113E-07,0.4787,0.5,0.6
-1.72703228E-07,0.47871,0.5,0.6
-1.72652296E-07,0.47872,0.5,0.6
-1.72601368E-07,0.47873,0.5,0.6
-1.72550433E-07,0.47874,0.5,0.6
-1.72499508E-07,0.47875,0.5,0.6
-1.72448555E-07,0.47876,0.5,0.6
-1.72397659E-07,0.47877,0.5,0.6
-1.72346688E-07,0.47878,0.5,0.6
-1.72295778E-07,0.47879,0.5,0.6
-1.72244832E-07,0.4788,0.5,0.6
-1.72193896E-07,0.47881,0.5,0.6
-1.7214289E-07,0.47882,0.5,0.6
-1.72091969E-07,0.47883,0.5,0.6
-1.72041009E-07,0.47884,0.5,0.6
-1.71990049E-07,0.47885,0.5,0.6
-1.71939032E-07,0.47886,0.5,0.6
-1.718881E-07,0.47887,0.5,0.6
-1.7183714E-07,0.47888,0.5,0.6
-1.71786134E-07,0.47889,0.5,0.6
-1.71735184E-07,0.4789,0.5,0.6
-1.71684171E-07,0.47891,0.5,0.6
-1.71633204E-07,0.47892,0.5,0.6
-1.7158219E-07,0.47893,0.5,0.6
-1.71531216E-07,0.47894,0.5,0.6
-1.71480192E-07,0.47895,0.5,0.6
-1.71429207E-07,0.47896,0.5,0.6
-1.71378172E-07,0.47897,0.5,0.6
-1.71327176E-07,0.47898,0.5,0.6
-1.71276142E-07,0.47899,0.5,0.6
-1.7122515E-07,0.479,0.5,0.6
-1.71174126E-07,0.47901,0.5,0.6
-1.71123066E-07,0.47902,0.5,0.6
-1.71072074E-07,0.47903,0.5,0.6
-1.71021E-07,0.47904,0.5,0.6
-1.70969994E-07,0.47905,0.5,0.6
-1.70918945E-07,0.47906,0.5,0.6
-1.70867903E-07,0.47907,0.5,0.6
-1.70816882E-07,0.47908,0.5,0.6
-1.70765805E-07,0.47909,0.5,0.6
-1.70714745E-07,0.4791,0.5,0.6
-1.70663686E-07,0.47911,0.5,0.6
-1.70612648E-07,0.47912,0.5,0.6
-1.70561545E-07,0.47913,0.5,0.6
-1.70510489E-07,0.47914,0.5,0.6
-1.70459408E-07,0.47915,0.5,0.6
-1.70408338E-07,0.47916,0.5,0.6
-1.70357275E-07,0.47917,0.5,0.6
-1.70306194E-07,0.47918,0.5,0.6
-1.70255088E-07,0.47919,0.5,0.6
-1.70203986E-07,0.4792,0.5,0.6
-1.70152905E-07,0.47921,0.5,0.6
-1.7010181E-07,0.47922,0.5,0.6
-1.70050697E-07,0.47923,0.5,0.6
-1.69999581E-07,0.47924,0.5,0.6
-1.69948507E-07,0.47925,0.5,0.6
-1.69897351E-07,0.47926,0.5,0.6
-1.69846217E-07,0.47927,0.5,0.6
-1.6979514E-07,0.47928,0.5,0.6
-1.69743991E-07,0.47929,0.5,0.6
-1.69692861E-07,0.4793,0.5,0.6
-1.69641726E-07,0.47931,0.5,0.6
-1.69590603E-07,0.47932,0.5,0.6
-1.6953944E-07,0.47933,0.5,0.6
-1.69488352E-07,0.47934,0.5,0.6
-1.69437147E-07,0.47935,0.5,0.6
-1.69385988E-07,0.47936,0.5,0.6
-1.69334832E-07,0.47937,0.5,0.6
-1.69283645E-07,0.47938,0.5,0.6
-1.69232496E-07,0.47939,0.5,0.6
-1.69181359E-07,0.4794,0.5,0.6
-1.69130153E-07,0.47941,0.5,0.6
-1.69078991E-07,0.47942,0.5,0.6
-1.69027839E-07,0.47943,0.5,0.6
-1.68976626E-07,0.47944,0.5,0.6
-1.68925435E-07,0.47945,0.5,0.6
-1.6887423E-07,0.47946,0.5,0.6
-1.68823036E-07,0.47947,0.5,0.6
-1.68771802E-07,0.47948,0.5,0.6
-1.68720653E-07,0.47949,0.5,0.6
-1.68669423E-07,0.4795,0.5,0.6
-1.68618215E-07,0.47951,0.5,0.6
-1.68566981E-07,0.47952,0.5,0.6
-1.68515761E-07,0.47953,0.5,0.6
-1.68464563E-07,0.47954,0.5,0.6
-1.68413287E-07,0.47955,0.5,0.6
-1.68362092E-07,0.47956,0.5,0.6
-1.68310862E-07,0.47957,0.5,0.6
-1.682596E-07,0.47958,0.5,0.6
-1.68208352E-07,0.47959,0.5,0.6
-1.68157108E-07,0.4796,0.5,0.6
-1.68105817E-07,0.47961,0.5,0.6
-1.68054587E-07,0.47962,0.5,0.6
-1.68003314E-07,0.47963,0.5,0.6
-1.67952063E-07,0.47964,0.5,0.6
-1.67900794E-07,0.47965,0.5,0.6
-1.67849464E-07,0.47966,0.5,0.6
-1.67798262E-07,0.47967,0.5,0.6
-1.67746929E-07,0.47968,0.5,0.6
-1.67695646E-07,0.47969,0.5,0.6
-1.67644352E-07,0.4797,0.5,0.6
-1.67593065E-07,0.47971,0.5,0.6
-1.67541771E-07,0.47972,0.5,0.6
-1.67490473E-07,0.47973,0.5,0.6
-1.67439175E-07,0.47974,0.5,0.6
-1.67387853E-07,0.47975,0.5,0.6
-1.6733652E-07,0.47976,0.5,0.6
-1.67285201E-07,0.47977,0.5,0.6
-1.67233885E-07,0.47978,0.5,0.6
-1.67182559E-07,0.47979,0.5,0.6
-1.67131226E-07,0.4798,0.5,0.6
-1.67079893E-07,0.47981,0.5,0.6
-1.67028489E-07,0.47982,0.5,0.6
-1.66977166E-07,0.47983,0.5,0.6
-1.6692584E-07,0.47984,0.5,0.6
-1.66874447E-07,0.47985,0.5,0.6
-1.66823074E-07,0.47986,0.5,0.6
-1.6677177E-07,0.47987,0.5,0.6
-1.66720348E-07,0.47988,0.5,0.6
-1.66669029E-07,0.47989,0.5,0.6
-1.666176E-07,0.4799,0.5,0.6
-1.66566235E-07,0.47991,0.5,0.6
-1.66514805E-07,0.47992,0.5,0.6
-1.66463433E-07,0.47993,0.5,0.6
-1.66412082E-07,0.47994,0.5,0.6
-1.66360671E-07,0.47995,0.5,0.6
-1.66309249E-07,0.47996,0.5,0.6
-1.66257813E-07,0.47997,0.5,0.6
-1.66206444E-07,0.47998,0.5,0.6
-1.66155008E-07,0.47999,0.5,0.6
-1.6610354E-07,0.48,0.5,0.6
-1.66052157E-07,0.48001,0.5,0.6
-1.66000699E-07,0.48002,0.5,0.6
-1.65949274E-07,0.48003,0.5,0.6
-1.65897841E-07,0.48004,0.5,0.6
-1.65846391E-07,0.48005,0.5,0.6
-1.65794919E-07,0.48006,0.5,0.6
-1.65743494E-07,0.48007,0.5,0.6
-1.65691983E-07,0.48008,0.5,0.6
-1.65640547E-07,0.48009,0.5,0.6
-1.65589125E-07,0.4801,0.5,0.6
-1.65537628E-07,0.48011,0.5,0.6
-1.6548611E-07,0.48012,0.5,0.6
-1.65434614E-07,0.48013,0.5,0.6
-1.65383142E-07,0.48014,0.5,0.6
-1.65331645E-07,0.48015,0.5,0.6
-1.65280166E-07,0.48016,0.5,0.6
-1.65228631E-07,0.48017,0.5,0.6
-1.65177159E-07,0.48018,0.5,0.6
-1.65125627E-07,0.48019,0.5,0.6
-1.65074077E-07,0.4802,0.5,0.6
-1.65022584E-07,0.48021,0.5,0.6
-1.64971052E-07,0.48022,0.5,0.6
-1.64919523E-07,0.48023,0.5,0.6
-1.64867977E-07,0.48024,0.5,0.6
-1.6481642E-07,0.48025,0.5,0.6
-1.64764888E-07,0.48026,0.5,0.6
-1.64713342E-07,0.48027,0.5,0.6
-1.6466177E-07,0.48028,0.5,0.6
-1.64610217E-07,0.48029,0.5,0.6
-1.64558656E-07,0.4803,0.5,0.6
-1.64507089E-07,0.48031,0.5,0.6
-1.64455496E-07,0.48032,0.5,0.6
-1.64403893E-07,0.48033,0.5,0.6
-1.64352347E-07,0.48034,0.5,0.6
-1.64300733E-07,0.48035,0.5,0.6
-1.64249137E-07,0.48036,0.5,0.6
-1.64197498E-07,0.48037,0.5,0.6
-1.64145952E-07,0.48038,0.5,0.6
-1.64094303E-07,0.48039,0.5,0.6
-1.64042689E-07,0.4804,0.5,0.6
-1.63991064E-07,0.48041,0.5,0.6
-1.63939404E-07,0.48042,0.5,0.6
-1.63887812E-07,0.48043,0.5,0.6
-1.63836138E-07,0.48044,0.5,0.6
-1.63784513E-07,0.48045,0.5,0.6
-1.63732867E-07,0.48046,0.5,0.6
-1.63681211E-07,0.48047,0.5,0.6
-1.63629576E-07,0.48048,0.5,0.6
-1.63577862E-07,0.48049,0.5,0.6
-1.63526209E-07,0.4805,0.5,0.6
-1.63474496E-07,0.48051,0.5,0.6
-1.63422882E-07,0.48052,0.5,0.6
-1.63371158E-07,0.48053,0.5,0.6
-1.63319474E-07,0.48054,0.5,0.6
-1.63267792E-07,0.48055,0.5,0.6
-1.63216079E-07,0.48056,0.5,0.6
-1.63164373E-07,0.48057,0.5,0.6
-1.63112663E-07,0.48058,0.5,0.6
-1.63060925E-07,0.48059,0.5,0.6
-1.63009187E-07,0.4806,0.5,0.6
-1.62957473E-07,0.48061,0.5,0.6
-1.62905746E-07,0.48062,0.5,0.6
-1.62853983E-07,0.48063,0.5,0.6
-1.62802273E-07,0.48064,0.5,0.6
-1.62750471E-07,0.48065,0.5,0.6
-1.62698726E-07,0.48066,0.5,0.6
-1.62646959E-07,0.48067,0.5,0.6
-1.62595232E-07,0.48068,0.5,0.6
-1.62543408E-07,0.48069,0.5,0.6
-1.62491631E-07,0.4807,0.5,0.6
-1.62439861E-07,0.48071,0.5,0.6
-1.62388066E-07,0.48072,0.5,0.6
-1.62336239E-07,0.48073,0.5,0.6
-1.62284461E-07,0.48074,0.5,0.6
-1.6223261E-07,0.48075,0.5,0.6
-1.62180804E-07,0.48076,0.5,0.6
-1.62128973E-07,0.48077,0.5,0.6
-1.62077175E-07,0.48078,0.5,0.6
-1.62025358E-07,0.48079,0.5,0.6
-1.61973453E-07,0.4808,0.5,0.6
-1.61921619E-07,0.48081,0.5,0.6
-1.61869803E-07,0.48082,0.5,0.6
-1.61817933E-07,0.48083,0.5,0.6
-1.61766067E-07,0.48084,0.5,0.6
-1.6171418E-07,0.48085,0.5,0.6
-1.61662292E-07,0.48086,0.5,0.6
-1.61610377E-07,0.48087,0.5,0.6
-1.61558489E-07,0.48088,0.5,0.6
-1.61506595E-07,0.48089,0.5,0.6
-1.614547E-07,0.4809,0.5,0.6
-1.61402781E-07,0.48091,0.5,0.6
-1.61350894E-07,0.48092,0.5,0.6
-1.61298971E-07,0.48093,0.5,0.6
-1.61247048E-07,0.48094,0.5,0.6
-1.61195118E-07,0.48095,0.5,0.6
-1.61143163E-07,0.48096,0.5,0.6
-1.61091233E-07,0.48097,0.5,0.6
-1.61039257E-07,0.48098,0.5,0.6
-1.60987309E-07,0.48099,0.5,0.6
-1.60935347E-07,0.481,0.5,0.6
-1.60883371E-07,0.48101,0.5,0.6
-1.60831398E-07,0.48102,0.5,0.6
-1.60779436E-07,0.48103,0.5,0.6
-1.6072741E-07,0.48104,0.5,0.6
-1.60675427E-07,0.48105,0.5,0.6
-1.60623419E-07,0.48106,0.5,0.6
-1.60571386E-07,0.48107,0.5,0.6
-1.6051937E-07,0.48108,0.5,0.6
-1.60467362E-07,0.48109,0.5,0.6
-1.60415347E-07,0.4811,0.5,0.6
-1.60363264E-07,0.48111,0.5,0.6
-1.60311249E-07,0.48112,0.5,0.6
-1.60259212E-07,0.48113,0.5,0.6
-1.60207165E-07,0.48114,0.5,0.6
-1.60155096E-07,0.48115,0.5,0.6
-1.60102996E-07,0.48116,0.5,0.6
-1.60050966E-07,0.48117,0.5,0.6
-1.59998859E-07,0.48118,0.5,0.6
-1.59946772E-07,0.48119,0.5,0.6
-1.59894629E-07,0.4812,0.5,0.6
-1.59842582E-07,0.48121,0.5,0.6
-1.5979046E-07,0.48122,0.5,0.6
-1.59738317E-07,0.48123,0.5,0.6
-1.5968623E-07,0.48124,0.5,0.6
-1.59634094E-07,0.48125,0.5,0.6
-1.59581916E-07,0.48126,0.5,0.6
-1.59529762E-07,0.48127,0.5,0.6
-1.59477608E-07,0.48128,0.5,0.6
-1.59425461E-07,0.48129,0.5,0.6
-1.59373329E-07,0.4813,0.5,0.6
-1.59321061E-07,0.48131,0.5,0.6
-1.59268875E-07,0.48132,0.5,0.6
-1.59216757E-07,0.48133,0.5,0.6
-1.59164543E-07,0.48134,0.5,0.6
-1.59112314E-07,0.48135,0.5,0.6
-1.59060082E-07,0.48136,0.5,0.6
-1.59007868E-07,0.48137,0.5,0.6
-1.58955643E-07,0.48138,0.5,0.6
-1.58903401E-07,0.48139,0.5,0.6
-1.58851158E-07,0.4814,0.5,0.6
-1.58798926E-07,0.48141,0.5,0.6
-1.58746669E-07,0.48142,0.5,0.6
-1.58694387E-07,0.48143,0.5,0.6
-1.58642123E-07,0.48144,0.5,0.6
-1.58589835E-07,0.48145,0.5,0.6
-1.58537556E-07,0.48146,0.5,0.6
-1.58485264E-07,0.48147,0.5,0.6
-1.58432957E-07,0.48148,0.5,0.6
-1.58380644E-07,0.48149,0.5,0.6
-1.5832827E-07,0.4815,0.5,0.6
-1.58275984E-07,0.48151,0.5,0.6
-1.58223635E-07,0.48152,0.5,0.6
-1.58171311E-07,0.48153,0.5,0.6
-1.58118905E-07,0.48154,0.5,0.6
-1.58066573E-07,0.48155,0.5,0.6
-1.58014217E-07,0.48156,0.5,0.6
-1.57961857E-07,0.48157,0.5,0.6
-1.57909454E-07,0.48158,0.5,0.6
-1.57857048E-07,0.48159,0.5,0.6
-1.57804635E-07,0.4816,0.5,0.6
-1.57752233E-07,0.48161,0.5,0.6
-1.57699791E-07,0.48162,0.5,0.6
-1.57647381E-07,0.48163,0.5,0.6
-1.57594961E-07,0.48164,0.5,0.6
-1.57542516E-07,0.48165,0.5,0.6
-1.57490067E-07,0.48166,0.5,0.6
-1.57437587E-07,0.48167,0.5,0.6
-1.57385124E-07,0.48168,0.5,0.6
-1.57332636E-07,0.48169,0.5,0.6
-1.57280134E-07,0.4817,0.5,0.6
-1.5722765E-07,0.48171,0.5,0.6
-1.57175208E-07,0.48172,0.5,0.6
-1.57122646E-07,0.48173,0.5,0.6
-1.57070122E-07,0.48174,0.5,0.6
-1.57017588E-07,0.48175,0.5,0.6
-1.56965015E-07,0.48176,0.5,0.6
-1.56912495E-07,0.48177,0.5,0.6
-1.56859901E-07,0.48178,0.5,0.6
-1.56807374E-07,0.48179,0.5,0.6
-1.56754794E-07,0.4818,0.5,0.6
-1.56702207E-07,0.48181,0.5,0.6
-1.5664963E-07,0.48182,0.5,0.6
-1.56596986E-07,0.48183,0.5,0.6
-1.56544413E-07,0.48184,0.5,0.6
-1.5649178E-07,0.48185,0.5,0.6
-1.56439128E-07,0.48186,0.5,0.6
-1.56386495E-07,0.48187,0.5,0.6
-1.56333837E-07,0.48188,0.5,0.6
-1.56281196E-07,0.48189,0.5,0.6
-1.56228516E-07,0.4819,0.5,0.6
-1.56175869E-07,0.48191,0.5,0.6
-1.56123175E-07,0.48192,0.5,0.6
-1.5607047E-07,0.48193,0.5,0.6
-1.56017755E-07,0.48194,0.5,0.6
-1.5596504E-07,0.48195,0.5,0.6
-1.55912293E-07,0.48196,0.5,0.6
-1.55859585E-07,0.48197,0.5,0.6
-1.55806841E-07,0.48198,0.5,0.6
-1.55754048E-07,0.48199,0.5,0.6
-1.55701308E-07,0.482,0.5,0.6
-1.55648515E-07,0.48201,0.5,0.6
-1.55595735E-07,0.48202,0.5,0.6
-1.55542946E-07,0.48203,0.5,0.6
-1.55490135E-07,0.48204,0.5,0.6
-1.55437281E-07,0.48205,0.5,0.6
-1.55384487E-07,0.48206,0.5,0.6
-1.55331673E-07,0.48207,0.5,0.6
-1.55278766E-07,0.48208,0.5,0.6
-1.5522593E-07,0.48209,0.5,0.6
-1.55173094E-07,0.4821,0.5,0.6
-1.55120212E-07,0.48211,0.5,0.6
-1.55067319E-07,0.48212,0.5,0.6
-1.55014423E-07,0.48213,0.5,0.6
-1.5496148E-07,0.48214,0.5,0.6
-1.54908602E-07,0.48215,0.5,0.6
-1.54855655E-07,0.48216,0.5,0.6
-1.54802709E-07,0.48217,0.5,0.6
-1.54749763E-07,0.48218,0.5,0.6
-1.54696782E-07,0.48219,0.5,0.6
-1.54643828E-07,0.4822,0.5,0.6
-1.54590822E-07,0.48221,0.5,0.6
-1.54537823E-07,0.48222,0.5,0.6
-1.54484791E-07,0.48223,0.5,0.6
-1.54431795E-07,0.48224,0.5,0.6
-1.54378768E-07,0.48225,0.5,0.6
-1.54325726E-07,0.48226,0.5,0.6
-1.54272705E-07,0.48227,0.5,0.6
-1.54219585E-07,0.48228,0.5,0.6
-1.54166536E-07,0.48229,0.5,0.6
-1.54113465E-07,0.4823,0.5,0.6
-1.54060334E-07,0.48231,0.5,0.6
-1.54007221E-07,0.48232,0.5,0.6
-1.53954087E-07,0.48233,0.5,0.6
-1.53900984E-07,0.48234,0.5,0.6
-1.53847807E-07,0.48235,0.5,0.6
-1.53794645E-07,0.48236,0.5,0.6
-1.53741496E-07,0.48237,0.5,0.6
-1.53688323E-07,0.48238,0.5,0.6
-1.53635145E-07,0.48239,0.5,0.6
-1.53581905E-07,0.4824,0.5,0.6
-1.53528717E-07,0.48241,0.5,0.6
-1.53475455E-07,0.48242,0.5,0.6
-1.53422235E-07,0.48243,0.5,0.6
-1.53368969E-07,0.48244,0.5,0.6
-1.53315746E-07,0.48245,0.5,0.6
-1.53262445E-07,0.48246,0.5,0.6
-1.53209111E-07,0.48247,0.5,0.6
-1.53155849E-07,0.48248,0.5,0.6
-1.53102516E-07,0.48249,0.5,0.6
-1.53049179E-07,0.4825,0.5,0.6
-1.5299586E-07,0.48251,0.5,0.6
-1.52942508E-07,0.48252,0.5,0.6
-1.52889147E-07,0.48253,0.5,0.6
-1.52835774E-07,0.48254,0.5,0.6
-1.52782359E-07,0.48255,0.5,0.6
-1.52728919E-07,0.48256,0.5,0.6
