time,Vout
9.735E-06,0.999056566
9.745E-06,0.999056602
9.755E-06,0.999056636
9.765E-06,0.99905667
9.775E-06,0.999056704
9.785E-06,0.999056737
9.795E-06,0.99905677
9.805E-06,0.999056802
9.815E-06,0.999056834
9.825E-06,0.999056866
9.835E-06,0.999056897
9.845E-06,0.999056928
9.855E-06,0.999056958
9.865E-06,0.999056988
9.875E-06,0.999057017
9.885E-06,0.999057046
9.895E-06,0.999057075
9.905E-06,0.999057103
9.915E-06,0.999057131
9.925E-06,0.999057159
9.935E-06,0.999057186
9.945E-06,0.999057213
9.955E-06,0.99905724
9.965E-06,0.999057266
9.975E-06,0.999057292
9.985E-06,0.999057318
9.995E-06,0.999057343
1E-05,0.999057355
1.0001E-05,0.999054576
1.0003E-05,0.99904926
1.0007E-05,0.999027481
1.0015E-05,0.998813894
1.0025E-05,0.997880463
1.0035E-05,0.99592322
1.0045E-05,0.993069895
1.0055E-05,0.989673879
1.0065E-05,0.985974242
1.0075E-05,0.982123942
1.0085E-05,0.978212964
1.0095E-05,0.974270276
1.01E-05,0.972309372
1.0101E-05,0.971924423
1.0103E-05,0.971156923
1.0107E-05,0.969632147
1.0115E-05,0.966608916
1.0125E-05,0.962863776
1.0135E-05,0.959154354
1.0145E-05,0.955502763
1.0155E-05,0.951942315
1.0165E-05,0.94849803
1.0175E-05,0.945167663
1.0185E-05,0.941924468
1.0195E-05,0.938735906
1.0205E-05,0.935581342
1.0215E-05,0.932452036
1.0225E-05,0.929345924
1.0235E-05,0.926262777
1.0245E-05,0.923203277
1.0255E-05,0.920167715
1.0265E-05,0.917156651
1.0275E-05,0.914170142
1.0285E-05,0.91120852
1.0295E-05,0.908271646
1.0305E-05,0.905359676
1.0315E-05,0.902472318
1.0325E-05,0.899609582
1.0335E-05,0.896771045
1.0345E-05,0.893956593
1.0355E-05,0.891165695
1.0365E-05,0.888398133
1.0375E-05,0.885653288
1.0385E-05,0.882930858
1.0395E-05,0.88023016
1.0405E-05,0.87755083
1.0415E-05,0.874892137
1.0425E-05,0.872253678
1.0435E-05,0.869634697
