Vout,V1,V2
1.7999998,1.374,0.3
1.7999998,1.375,0.3
1.7999998,1.376,0.3
1.7999998,1.377,0.3
1.7999998,1.378,0.3
1.7999998,1.379,0.3
1.7999998,1.38,0.3
1.7999998,1.381,0.3
1.7999998,1.382,0.3
1.7999998,1.383,0.3
1.7999998,1.384,0.3
1.7999998,1.385,0.3
1.7999998,1.386,0.3
1.7999998,1.387,0.3
1.7999998,1.388,0.3
1.7999998,1.389,0.3
1.7999998,1.39,0.3
1.7999998,1.391,0.3
1.7999998,1.392,0.3
1.7999998,1.393,0.3
1.7999998,1.394,0.3
1.7999998,1.395,0.3
1.7999998,1.396,0.3
1.7999998,1.397,0.3
1.7999998,1.398,0.3
1.7999998,1.399,0.3
1.7999998,1.4,0.3
1.7999998,1.401,0.3
1.7999998,1.402,0.3
1.7999998,1.403,0.3
1.7999998,1.404,0.3
1.7999998,1.405,0.3
1.7999998,1.406,0.3
1.7999998,1.407,0.3
1.7999998,1.408,0.3
1.7999998,1.409,0.3
1.7999998,1.41,0.3
1.7999998,1.411,0.3
1.7999998,1.412,0.3
1.7999998,1.413,0.3
1.7999998,1.414,0.3
1.7999998,1.415,0.3
1.7999998,1.416,0.3
1.7999998,1.417,0.3
1.7999998,1.418,0.3
1.7999998,1.419,0.3
1.7999998,1.42,0.3
1.7999998,1.421,0.3
1.7999998,1.422,0.3
1.7999998,1.423,0.3
1.7999998,1.424,0.3
1.7999998,1.425,0.3
1.7999998,1.426,0.3
1.7999998,1.427,0.3
1.7999998,1.428,0.3
1.7999998,1.429,0.3
1.7999998,1.43,0.3
1.7999998,1.431,0.3
1.7999998,1.432,0.3
1.7999998,1.433,0.3
1.7999998,1.434,0.3
1.7999998,1.435,0.3
1.7999998,1.436,0.3
1.7999998,1.437,0.3
1.7999998,1.438,0.3
1.7999998,1.439,0.3
1.7999998,1.44,0.3
1.7999998,1.441,0.3
1.7999998,1.442,0.3
1.7999998,1.443,0.3
1.7999998,1.444,0.3
1.7999998,1.445,0.3
1.7999998,1.446,0.3
1.7999998,1.447,0.3
1.7999998,1.448,0.3
1.7999998,1.449,0.3
1.7999998,1.45,0.3
1.7999998,1.451,0.3
1.7999998,1.452,0.3
1.7999998,1.453,0.3
1.7999998,1.454,0.3
1.7999998,1.455,0.3
1.7999998,1.456,0.3
1.7999998,1.457,0.3
1.7999998,1.458,0.3
1.7999998,1.459,0.3
1.7999998,1.46,0.3
1.7999998,1.461,0.3
1.7999998,1.462,0.3
1.7999998,1.463,0.3
1.7999998,1.464,0.3
1.7999998,1.465,0.3
1.7999998,1.466,0.3
1.7999998,1.467,0.3
1.7999998,1.468,0.3
1.7999998,1.469,0.3
1.7999998,1.47,0.3
1.7999998,1.471,0.3
1.7999998,1.472,0.3
1.7999998,1.473,0.3
1.7999998,1.474,0.3
1.7999998,1.475,0.3
1.7999998,1.476,0.3
1.7999998,1.477,0.3
1.7999998,1.478,0.3
1.7999998,1.479,0.3
1.7999998,1.48,0.3
1.7999998,1.481,0.3
1.7999998,1.482,0.3
1.7999998,1.483,0.3
1.7999998,1.484,0.3
1.7999998,1.485,0.3
1.7999998,1.486,0.3
1.7999998,1.487,0.3
1.7999998,1.488,0.3
1.7999998,1.489,0.3
1.7999998,1.49,0.3
1.7999998,1.491,0.3
1.7999998,1.492,0.3
1.7999998,1.493,0.3
1.7999998,1.494,0.3
1.7999998,1.495,0.3
1.7999998,1.496,0.3
1.7999998,1.497,0.3
1.7999998,1.498,0.3
1.7999998,1.499,0.3
1.7999998,1.5,0.3
1.7999998,1.501,0.3
1.7999998,1.502,0.3
1.7999998,1.503,0.3
1.7999998,1.504,0.3
1.7999998,1.505,0.3
1.7999998,1.506,0.3
1.7999998,1.507,0.3
1.7999998,1.508,0.3
1.7999998,1.509,0.3
1.7999998,1.51,0.3
1.7999998,1.511,0.3
1.7999998,1.512,0.3
1.7999998,1.513,0.3
1.7999998,1.514,0.3
1.7999998,1.515,0.3
1.7999998,1.516,0.3
1.7999998,1.517,0.3
1.7999998,1.518,0.3
1.7999998,1.519,0.3
1.7999998,1.52,0.3
1.7999998,1.521,0.3
1.7999998,1.522,0.3
1.7999998,1.523,0.3
1.7999998,1.524,0.3
1.7999998,1.525,0.3
1.7999998,1.526,0.3
1.7999998,1.527,0.3
1.7999998,1.528,0.3
1.7999998,1.529,0.3
1.7999998,1.53,0.3
1.7999998,1.531,0.3
1.7999998,1.532,0.3
1.7999998,1.533,0.3
1.7999998,1.534,0.3
1.7999998,1.535,0.3
1.7999998,1.536,0.3
1.7999998,1.537,0.3
1.7999998,1.538,0.3
1.7999998,1.539,0.3
1.7999998,1.54,0.3
1.7999998,1.541,0.3
1.7999998,1.542,0.3
1.7999998,1.543,0.3
1.7999998,1.544,0.3
1.7999998,1.545,0.3
1.7999998,1.546,0.3
1.7999998,1.547,0.3
1.7999998,1.548,0.3
1.7999998,1.549,0.3
1.7999998,1.55,0.3
1.7999998,1.551,0.3
1.7999998,1.552,0.3
1.7999998,1.553,0.3
1.7999998,1.554,0.3
1.7999998,1.555,0.3
1.7999998,1.556,0.3
1.7999998,1.557,0.3
1.7999998,1.558,0.3
1.7999998,1.559,0.3
1.7999998,1.56,0.3
1.7999998,1.561,0.3
1.7999998,1.562,0.3
1.7999998,1.563,0.3
1.7999998,1.564,0.3
1.7999998,1.565,0.3
1.7999998,1.566,0.3
1.7999998,1.567,0.3
1.7999998,1.568,0.3
1.7999998,1.569,0.3
1.7999998,1.57,0.3
1.7999998,1.571,0.3
1.7999998,1.572,0.3
1.7999998,1.573,0.3
1.7999998,1.574,0.3
1.7999998,1.575,0.3
1.7999998,1.576,0.3
1.7999998,1.577,0.3
1.7999998,1.578,0.3
1.7999998,1.579,0.3
1.7999998,1.58,0.3
1.7999998,1.581,0.3
1.7999998,1.582,0.3
1.7999998,1.583,0.3
1.7999998,1.584,0.3
1.7999998,1.585,0.3
1.7999998,1.586,0.3
1.7999998,1.587,0.3
1.7999998,1.588,0.3
1.7999998,1.589,0.3
1.7999998,1.59,0.3
1.7999998,1.591,0.3
1.7999998,1.592,0.3
1.7999998,1.593,0.3
1.7999998,1.594,0.3
1.7999998,1.595,0.3
1.7999998,1.596,0.3
1.7999998,1.597,0.3
1.7999998,1.598,0.3
1.7999998,1.599,0.3
1.7999998,1.6,0.3
1.7999998,1.601,0.3
1.7999998,1.602,0.3
1.7999998,1.603,0.3
1.7999998,1.604,0.3
1.7999998,1.605,0.3
1.7999998,1.606,0.3
1.7999998,1.607,0.3
1.7999998,1.608,0.3
1.7999998,1.609,0.3
1.7999998,1.61,0.3
1.7999998,1.611,0.3
1.7999998,1.612,0.3
1.7999998,1.613,0.3
1.7999998,1.614,0.3
1.7999998,1.615,0.3
1.7999998,1.616,0.3
1.7999998,1.617,0.3
1.7999998,1.618,0.3
1.7999998,1.619,0.3
1.7999998,1.62,0.3
1.7999998,1.621,0.3
1.7999998,1.622,0.3
1.7999998,1.623,0.3
1.7999998,1.624,0.3
1.7999998,1.625,0.3
1.7999998,1.626,0.3
1.7999998,1.627,0.3
1.7999998,1.628,0.3
1.7999998,1.629,0.3
1.7999998,1.63,0.3
1.7999998,1.631,0.3
1.7999998,1.632,0.3
1.7999998,1.633,0.3
1.7999998,1.634,0.3
1.7999998,1.635,0.3
1.7999998,1.636,0.3
1.7999998,1.637,0.3
1.7999998,1.638,0.3
1.7999998,1.639,0.3
1.7999998,1.64,0.3
1.7999998,1.641,0.3
1.7999998,1.642,0.3
1.7999998,1.643,0.3
1.7999998,1.644,0.3
1.7999998,1.645,0.3
1.7999998,1.646,0.3
1.7999998,1.647,0.3
1.7999998,1.648,0.3
1.7999998,1.649,0.3
1.7999998,1.65,0.3
1.7999998,1.651,0.3
1.7999998,1.652,0.3
1.7999998,1.653,0.3
1.7999998,1.654,0.3
1.7999998,1.655,0.3
1.7999998,1.656,0.3
1.7999998,1.657,0.3
1.7999998,1.658,0.3
1.7999998,1.659,0.3
1.7999998,1.66,0.3
1.7999998,1.661,0.3
1.7999998,1.662,0.3
1.7999998,1.663,0.3
1.7999998,1.664,0.3
1.7999998,1.665,0.3
1.7999998,1.666,0.3
1.7999998,1.667,0.3
1.7999998,1.668,0.3
1.7999998,1.669,0.3
1.7999998,1.67,0.3
1.7999998,1.671,0.3
1.7999998,1.672,0.3
1.7999998,1.673,0.3
1.7999998,1.674,0.3
1.7999998,1.675,0.3
1.7999998,1.676,0.3
1.7999998,1.677,0.3
1.7999998,1.678,0.3
1.7999998,1.679,0.3
1.7999998,1.68,0.3
1.7999998,1.681,0.3
1.7999998,1.682,0.3
1.7999998,1.683,0.3
1.7999998,1.684,0.3
1.7999998,1.685,0.3
1.7999998,1.686,0.3
1.7999998,1.687,0.3
1.7999998,1.688,0.3
1.7999998,1.689,0.3
1.7999998,1.69,0.3
1.7999998,1.691,0.3
1.7999998,1.692,0.3
1.7999998,1.693,0.3
1.7999998,1.694,0.3
1.7999998,1.695,0.3
1.7999998,1.696,0.3
1.7999998,1.697,0.3
1.7999998,1.698,0.3
1.7999998,1.699,0.3
1.7999998,1.7,0.3
1.7999998,1.701,0.3
1.7999998,1.702,0.3
1.7999998,1.703,0.3
1.7999998,1.704,0.3
1.7999998,1.705,0.3
1.7999998,1.706,0.3
1.7999998,1.707,0.3
1.7999998,1.708,0.3
1.7999998,1.709,0.3
1.7999998,1.71,0.3
1.7999998,1.711,0.3
1.7999998,1.712,0.3
1.7999998,1.713,0.3
1.7999998,1.714,0.3
1.7999998,1.715,0.3
1.7999998,1.716,0.3
1.7999998,1.717,0.3
1.7999998,1.718,0.3
1.7999998,1.719,0.3
1.7999998,1.72,0.3
1.7999998,1.721,0.3
1.7999998,1.722,0.3
1.7999998,1.723,0.3
1.7999998,1.724,0.3
1.7999998,1.725,0.3
1.7999998,1.726,0.3
1.7999998,1.727,0.3
1.7999998,1.728,0.3
1.7999998,1.729,0.3
1.7999998,1.73,0.3
1.7999998,1.731,0.3
1.7999998,1.732,0.3
1.7999998,1.733,0.3
1.7999998,1.734,0.3
1.7999998,1.735,0.3
1.7999998,1.736,0.3
1.7999998,1.737,0.3
1.7999998,1.738,0.3
1.7999998,1.739,0.3
1.7999998,1.74,0.3
1.7999998,1.741,0.3
1.7999998,1.742,0.3
1.7999998,1.743,0.3
1.7999998,1.744,0.3
1.7999998,1.745,0.3
1.7999998,1.746,0.3
1.7999998,1.747,0.3
1.7999998,1.748,0.3
1.7999998,1.749,0.3
1.7999998,1.75,0.3
1.7999998,1.751,0.3
1.7999998,1.752,0.3
1.7999998,1.753,0.3
1.7999998,1.754,0.3
1.7999998,1.755,0.3
1.7999998,1.756,0.3
1.7999998,1.757,0.3
1.7999998,1.758,0.3
1.7999998,1.759,0.3
1.7999998,1.76,0.3
1.7999998,1.761,0.3
1.7999998,1.762,0.3
1.7999998,1.763,0.3
1.7999998,1.764,0.3
1.7999998,1.765,0.3
1.7999998,1.766,0.3
1.7999998,1.767,0.3
1.7999998,1.768,0.3
1.7999998,1.769,0.3
1.7999998,1.77,0.3
1.7999998,1.771,0.3
1.7999998,1.772,0.3
1.7999998,1.773,0.3
1.7999998,1.774,0.3
1.7999998,1.775,0.3
1.7999998,1.776,0.3
1.7999998,1.777,0.3
1.7999998,1.778,0.3
1.7999998,1.779,0.3
1.7999998,1.78,0.3
1.7999998,1.781,0.3
1.7999998,1.782,0.3
1.7999998,1.783,0.3
1.7999998,1.784,0.3
1.7999998,1.785,0.3
1.7999998,1.786,0.3
1.7999998,1.787,0.3
1.7999998,1.788,0.3
1.7999998,1.789,0.3
1.7999998,1.79,0.3
1.7999998,1.791,0.3
1.7999998,1.792,0.3
1.7999998,1.793,0.3
1.7999998,1.794,0.3
1.7999998,1.795,0.3
1.7999998,1.796,0.3
1.7999998,1.797,0.3
1.7999998,1.798,0.3
1.7999998,1.799,0.3
1.7999998,1.8,0.3
0.0216917859,0,0.5
0.0216918415,0.001,0.5
0.0216919001,0.002,0.5
0.0216919608,0.003,0.5
0.0216920146,0.004,0.5
0.0216920709,0.005,0.5
0.0216921364,0.006,0.5
0.0216921929,0.007,0.5
0.0216922505,0.008,0.5
0.0216923101,0.009,0.5
0.0216923716,0.01,0.5
0.0216924277,0.011,0.5
0.0216924893,0.012,0.5
0.0216925507,0.013,0.5
0.0216926101,0.014,0.5
0.0216926736,0.015,0.5
0.0216927295,0.016,0.5
0.0216927959,0.017,0.5
0.0216928614,0.018,0.5
0.0216929233,0.019,0.5
0.0216929852,0.02,0.5
0.0216930475,0.021,0.5
0.0216931125,0.022,0.5
0.0216931784,0.023,0.5
0.021693241,0.024,0.5
0.021693305,0.025,0.5
0.021693368,0.026,0.5
0.0216934345,0.027,0.5
0.0216935023,0.028,0.5
0.0216935704,0.029,0.5
0.0216936346,0.03,0.5
0.0216937031,0.031,0.5
0.0216937666,0.032,0.5
0.0216938403,0.033,0.5
0.0216939068,0.034,0.5
0.0216939737,0.035,0.5
0.0216940433,0.036,0.5
0.0216941173,0.037,0.5
0.0216941833,0.038,0.5
0.0216942575,0.039,0.5
0.0216943264,0.04,0.5
0.0216943912,0.041,0.5
0.0216944712,0.042,0.5
0.0216945384,0.043,0.5
0.0216946174,0.044,0.5
0.0216946844,0.045,0.5
0.0216947618,0.046,0.5
0.0216948292,0.047,0.5
0.0216949088,0.048,0.5
0.0216949828,0.049,0.5
0.0216950594,0.05,0.5
0.0216951314,0.051,0.5
0.0216952062,0.052,0.5
0.0216952879,0.053,0.5
0.0216953633,0.054,0.5
0.0216954385,0.055,0.5
0.0216955212,0.056,0.5
0.0216955986,0.057,0.5
0.0216956779,0.058,0.5
0.0216957533,0.059,0.5
0.0216958363,0.06,0.5
0.021695914,0.061,0.5
0.021695998,0.062,0.5
0.021696082,0.063,0.5
0.0216961605,0.064,0.5
0.0216962409,0.065,0.5
0.021696327,0.066,0.5
0.0216964103,0.067,0.5
0.0216964964,0.068,0.5
0.0216965805,0.069,0.5
0.0216966663,0.07,0.5
0.0216967493,0.071,0.5
0.0216968392,0.072,0.5
0.0216969186,0.073,0.5
0.0216970105,0.074,0.5
0.0216971024,0.075,0.5
0.0216971877,0.076,0.5
0.0216972781,0.077,0.5
0.0216973658,0.078,0.5
0.021697458,0.079,0.5
0.0216975468,0.08,0.5
0.0216976419,0.081,0.5
0.0216977326,0.082,0.5
0.0216978187,0.083,0.5
0.0216979202,0.084,0.5
0.0216980119,0.085,0.5
0.0216981086,0.086,0.5
0.0216982003,0.087,0.5
0.0216983003,0.088,0.5
0.0216983953,0.089,0.5
0.0216984937,0.09,0.5
0.0216985914,0.091,0.5
0.0216986899,0.092,0.5
0.0216987874,0.093,0.5
0.0216988869,0.094,0.5
0.0216989908,0.095,0.5
0.0216990886,0.096,0.5
0.0216991908,0.097,0.5
0.0216992968,0.098,0.5
0.0216993995,0.099,0.5
0.0216995043,0.1,0.5
0.0216996101,0.101,0.5
0.0216997163,0.102,0.5
0.021699817,0.103,0.5
0.0216999278,0.104,0.5
0.0217000338,0.105,0.5
0.0217001478,0.106,0.5
0.021700253,0.107,0.5
0.0217003626,0.108,0.5
0.0217004815,0.109,0.5
0.0217005883,0.11,0.5
0.021700702,0.111,0.5
0.0217008141,0.112,0.5
0.0217009331,0.113,0.5
0.0217010406,0.114,0.5
0.0217011615,0.115,0.5
0.0217012773,0.116,0.5
0.0217013959,0.117,0.5
0.021701518,0.118,0.5
0.0217016369,0.119,0.5
0.0217017556,0.12,0.5
0.021701877,0.121,0.5
0.0217020006,0.122,0.5
0.0217021228,0.123,0.5
0.021702249,0.124,0.5
0.0217023681,0.125,0.5
0.0217024997,0.126,0.5
0.0217026273,0.127,0.5
0.0217027519,0.128,0.5
0.021702882,0.129,0.5
0.0217030152,0.13,0.5
0.0217031427,0.131,0.5
0.0217032779,0.132,0.5
0.0217034067,0.133,0.5
0.0217035429,0.134,0.5
0.0217036792,0.135,0.5
0.0217038179,0.136,0.5
0.0217039524,0.137,0.5
0.0217040945,0.138,0.5
0.0217042285,0.139,0.5
0.0217043716,0.14,0.5
0.0217045153,0.141,0.5
0.0217046618,0.142,0.5
0.0217048028,0.143,0.5
0.0217049482,0.144,0.5
0.0217050932,0.145,0.5
0.0217052415,0.146,0.5
0.0217053926,0.147,0.5
0.0217055423,0.148,0.5
0.0217056941,0.149,0.5
0.0217058428,0.15,0.5
0.0217059957,0.151,0.5
0.02170616,0.152,0.5
0.021706309,0.153,0.5
0.0217064728,0.154,0.5
0.0217066296,0.155,0.5
0.0217067931,0.156,0.5
0.0217069539,0.157,0.5
0.0217071127,0.158,0.5
0.0217072812,0.159,0.5
0.0217074471,0.16,0.5
0.0217076188,0.161,0.5
0.0217077868,0.162,0.5
0.0217079507,0.163,0.5
0.0217081295,0.164,0.5
0.0217082996,0.165,0.5
0.021708477,0.166,0.5
0.0217086563,0.167,0.5
0.0217088321,0.168,0.5
0.0217090106,0.169,0.5
0.0217091905,0.17,0.5
0.0217093749,0.171,0.5
0.0217095586,0.172,0.5
0.021709748,0.173,0.5
0.0217099374,0.174,0.5
0.0217101271,0.175,0.5
0.0217103135,0.176,0.5
0.0217105065,0.177,0.5
0.0217107068,0.178,0.5
0.021710897,0.179,0.5
0.0217110956,0.18,0.5
0.0217112979,0.181,0.5
0.0217115015,0.182,0.5
0.0217117018,0.183,0.5
0.0217119128,0.184,0.5
0.0217121172,0.185,0.5
0.0217123319,0.186,0.5
0.0217125414,0.187,0.5
0.0217127492,0.188,0.5
0.0217129708,0.189,0.5
0.0217131878,0.19,0.5
0.0217134084,0.191,0.5
0.0217136278,0.192,0.5
0.0217138527,0.193,0.5
0.0217140809,0.194,0.5
0.0217143085,0.195,0.5
0.0217145401,0.196,0.5
0.0217147741,0.197,0.5
0.0217150043,0.198,0.5
0.0217152477,0.199,0.5
0.021715485,0.2,0.5
0.021715728,0.201,0.5
0.0217159747,0.202,0.5
0.0217162226,0.203,0.5
0.0217164697,0.204,0.5
0.021716726,0.205,0.5
0.0217169792,0.206,0.5
0.0217172334,0.207,0.5
0.0217174965,0.208,0.5
0.0217177568,0.209,0.5
0.0217180303,0.21,0.5
0.0217182912,0.211,0.5
0.0217185629,0.212,0.5
0.0217188358,0.213,0.5
0.0217191191,0.214,0.5
0.0217193907,0.215,0.5
0.0217196752,0.216,0.5
0.0217199611,0.217,0.5
0.0217202461,0.218,0.5
0.0217205404,0.219,0.5
0.0217208356,0.22,0.5
0.0217211332,0.221,0.5
0.0217214371,0.222,0.5
0.0217217404,0.223,0.5
0.021722047,0.224,0.5
0.0217223577,0.225,0.5
0.0217226735,0.226,0.5
0.0217229907,0.227,0.5
0.0217233128,0.228,0.5
0.0217236365,0.229,0.5
0.0217239644,0.23,0.5
0.0217243014,0.231,0.5
0.0217246333,0.232,0.5
0.0217249702,0.233,0.5
0.0217253132,0.234,0.5
0.0217256578,0.235,0.5
0.0217260111,0.236,0.5
0.0217263671,0.237,0.5
0.0217267231,0.238,0.5
0.0217270916,0.239,0.5
0.0217274568,0.24,0.5
0.0217278265,0.241,0.5
0.0217282001,0.242,0.5
0.0217285855,0.243,0.5
0.0217289644,0.244,0.5
0.0217293552,0.245,0.5
0.0217297477,0.246,0.5
0.0217301516,0.247,0.5
0.0217305576,0.248,0.5
0.0217309634,0.249,0.5
0.0217313726,0.25,0.5
0.0217317889,0.251,0.5
0.0217322158,0.252,0.5
0.0217326414,0.253,0.5
0.0217330758,0.254,0.5
0.0217335114,0.255,0.5
0.0217339516,0.256,0.5
0.0217344055,0.257,0.5
0.0217348568,0.258,0.5
0.0217353251,0.259,0.5
0.0217357872,0.26,0.5
0.0217362611,0.261,0.5
0.0217367349,0.262,0.5
0.0217372199,0.263,0.5
0.0217377085,0.264,0.5
0.0217382073,0.265,0.5
0.0217387093,0.266,0.5
0.0217392171,0.267,0.5
0.0217397286,0.268,0.5
0.0217402538,0.269,0.5
0.021740778,0.27,0.5
0.0217413135,0.271,0.5
0.0217418561,0.272,0.5
0.0217424099,0.273,0.5
0.0217429633,0.274,0.5
0.0217435246,0.275,0.5
0.0217440962,0.276,0.5
0.021744677,0.277,0.5
0.0217452636,0.278,0.5
0.0217458607,0.279,0.5
0.0217464647,0.28,0.5
0.021747071,0.281,0.5
0.021747685,0.282,0.5
0.0217483141,0.283,0.5
0.02174895,0.284,0.5
0.0217495934,0.285,0.5
0.021750249,0.286,0.5
0.02175091,0.287,0.5
0.0217515814,0.288,0.5
0.0217522647,0.289,0.5
0.0217529518,0.29,0.5
0.0217536546,0.291,0.5
0.0217543633,0.292,0.5
0.0217550844,0.293,0.5
0.0217558126,0.294,0.5
0.0217565514,0.295,0.5
0.0217573066,0.296,0.5
0.0217580639,0.297,0.5
0.0217588384,0.298,0.5
0.0217596222,0.299,0.5
0.021760416,0.3,0.5
0.0217612239,0.301,0.5
0.0217620421,0.302,0.5
0.0217628712,0.303,0.5
0.0217637205,0.304,0.5
0.0217645759,0.305,0.5
0.0217654399,0.306,0.5
0.0217663211,0.307,0.5
0.0217672167,0.308,0.5
0.0217681245,0.309,0.5
0.021769043,0.31,0.5
0.0217699842,0.311,0.5
0.0217709311,0.312,0.5
0.0217718971,0.313,0.5
0.0217728799,0.314,0.5
0.0217738707,0.315,0.5
0.0217748843,0.316,0.5
0.0217759077,0.317,0.5
0.0217769484,0.318,0.5
0.021778007,0.319,0.5
0.0217790803,0.32,0.5
0.0217801747,0.321,0.5
0.0217812852,0.322,0.5
0.0217824132,0.323,0.5
0.0217835542,0.324,0.5
0.0217847205,0.325,0.5
0.0217859017,0.326,0.5
0.0217871058,0.327,0.5
0.0217883276,0.328,0.5
0.0217895697,0.329,0.5
0.0217908274,0.33,0.5
0.021792116,0.331,0.5
0.0217934219,0.332,0.5
0.0217947438,0.333,0.5
0.0217960915,0.334,0.5
0.0217974694,0.335,0.5
0.0217988666,0.336,0.5
0.0218002861,0.337,0.5
0.0218017242,0.338,0.5
0.0218031932,0.339,0.5
0.0218046905,0.34,0.5
0.0218062105,0.341,0.5
0.0218077545,0.342,0.5
0.0218093323,0.343,0.5
0.0218109346,0.344,0.5
0.0218125653,0.345,0.5
0.0218142265,0.346,0.5
0.0218159127,0.347,0.5
0.0218176351,0.348,0.5
0.0218193856,0.349,0.5
0.021821169,0.35,0.5
0.0218229842,0.351,0.5
0.0218248368,0.352,0.5
0.0218267235,0.353,0.5
0.0218286435,0.354,0.5
0.0218305977,0.355,0.5
0.0218325976,0.356,0.5
0.0218346249,0.357,0.5
0.0218366978,0.358,0.5
0.021838802,0.359,0.5
0.0218409571,0.36,0.5
0.0218431563,0.361,0.5
0.0218453942,0.362,0.5
0.0218476722,0.363,0.5
0.0218500037,0.364,0.5
0.0218523754,0.365,0.5
0.0218547956,0.366,0.5
0.0218572715,0.367,0.5
0.0218597947,0.368,0.5
0.0218623717,0.369,0.5
0.0218649982,0.37,0.5
0.0218676833,0.371,0.5
0.0218704252,0.372,0.5
0.0218732254,0.373,0.5
0.0218760903,0.374,0.5
0.0218790127,0.375,0.5
0.0218820034,0.376,0.5
0.0218850525,0.377,0.5
0.021888174,0.378,0.5
0.0218913711,0.379,0.5
0.0218946375,0.38,0.5
0.0218979727,0.381,0.5
0.0219013921,0.382,0.5
0.0219048934,0.383,0.5
0.0219084769,0.384,0.5
0.0219121462,0.385,0.5
0.0219159023,0.386,0.5
0.021919752,0.387,0.5
0.021923697,0.388,0.5
0.0219277435,0.389,0.5
0.0219318934,0.39,0.5
0.0219361409,0.391,0.5
0.0219405108,0.392,0.5
0.0219449912,0.393,0.5
0.021949596,0.394,0.5
0.0219543228,0.395,0.5
0.0219591873,0.396,0.5
0.021964182,0.397,0.5
0.021969318,0.398,0.5
0.0219746073,0.399,0.5
0.0219800546,0.4,0.5
0.0219856624,0.401,0.5
0.0219914457,0.402,0.5
0.0219974077,0.403,0.5
0.0220035586,0.404,0.5
0.0220099091,0.405,0.5
0.0220164745,0.406,0.5
0.0220232697,0.407,0.5
0.0220302905,0.408,0.5
0.0220375627,0.409,0.5
0.0220451051,0.41,0.5
0.0220529366,0.411,0.5
0.0220610596,0.412,0.5
0.0220695138,0.413,0.5
0.022078316,0.414,0.5
0.0220874865,0.415,0.5
0.0220970637,0.416,0.5
0.0221070714,0.417,0.5
0.0221175629,0.418,0.5
0.0221285588,0.419,0.5
0.0221401226,0.42,0.5
0.0221523021,0.421,0.5
0.0221651664,0.422,0.5
0.0221787855,0.423,0.5
0.0221932517,0.424,0.5
0.0222086679,0.425,0.5
0.0222251641,0.426,0.5
0.0222428814,0.427,0.5
0.0222620085,0.428,0.5
0.0222827756,0.429,0.5
0.0223054754,0.43,0.5
0.0223304541,0.431,0.5
0.0223582028,0.432,0.5
0.0223893465,0.433,0.5
0.0224247224,0.434,0.5
0.0224654881,0.435,0.5
0.0225132791,0.436,0.5
0.0225703981,0.437,0.5
0.0226401806,0.438,0.5
0.0227273106,0.439,0.5
0.0228379623,0.44,0.5
0.0229789921,0.441,0.5
0.0231553762,0.442,0.5
0.0233670955,0.443,0.5
0.0236092589,0.444,0.5
0.0238754088,0.445,0.5
0.0241601539,0.446,0.5
0.0244597812,0.447,0.5
0.02477193,0.448,0.5
0.0250951752,0.449,0.5
0.0254286702,0.45,0.5
0.0257719332,0.451,0.5
0.0261247116,0.452,0.5
0.026486918,0.453,0.5
0.0268585654,0.454,0.5
0.0272397501,0.455,0.5
0.0276306357,0.456,0.5
0.0280314321,0.457,0.5
0.0284424042,0.458,0.5
0.0288638503,0.459,0.5
0.0292961247,0.46,0.5
0.0297396157,0.461,0.5
0.0301947566,0.462,0.5
0.0306620327,0.463,0.5
0.0311419642,0.464,0.5
0.0316351295,0.465,0.5
0.0321421797,0.466,0.5
0.0326638118,0.467,0.5
0.0332007912,0.468,0.5
0.0337539742,0.469,0.5
0.034324293,0.47,0.5
0.0349127811,0.471,0.5
0.0355205771,0.472,0.5
0.0361489317,0.473,0.5
0.0367992743,0.474,0.5
0.0374731607,0.475,0.5
0.0381723816,0.476,0.5
0.0388989839,0.477,0.5
0.0396553555,0.478,0.5
0.040444463,0.479,0.5
0.0412702657,0.48,0.5
0.0421382131,0.481,0.5
0.0430569801,0.482,0.5
0.0440404475,0.483,0.5
0.0451111094,0.484,0.5
0.0463032517,0.485,0.5
0.047663743,0.486,0.5
0.0492485111,0.487,0.5
0.0511168189,0.488,0.5
0.0533290889,0.489,0.5
0.0559515897,0.49,0.5
0.059067224,0.491,0.5
0.0627902763,0.492,0.5
0.0672856885,0.493,0.5
0.0727974263,0.494,0.5
0.0796943162,0.495,0.5
0.0885529757,0.496,0.5
0.10045398,0.497,0.5
0.117253364,0.498,0.5
0.145619593,0.499,0.5
1.04260738,0.5,0.5
1.75175797,0.501,0.5
1.76842614,0.502,0.5
1.77794234,0.503,0.5
1.78287766,0.504,0.5
1.78658471,0.505,0.5
1.78966946,0.506,0.5
1.79211488,0.507,0.5
1.7940677,0.508,0.5
1.79563691,0.509,0.5
1.79688978,0.51,0.5
1.79787138,0.511,0.5
1.79861515,0.512,0.5
1.79915095,0.513,0.5
1.79951175,0.514,0.5
1.79973629,0.515,0.5
1.79986525,0.516,0.5
1.79993414,0.517,0.5
1.79996882,0.518,0.5
1.79998549,0.519,0.5
1.79999322,0.52,0.5
1.7999967,0.521,0.5
1.79999824,0.522,0.5
1.79999891,0.523,0.5
1.7999992,0.524,0.5
1.79999933,0.525,0.5
1.79999939,0.526,0.5
1.79999942,0.527,0.5
1.79999944,0.528,0.5
1.79999946,0.529,0.5
1.79999946,0.53,0.5
1.79999948,0.531,0.5
1.79999949,0.532,0.5
1.7999995,0.533,0.5
1.7999995,0.534,0.5
1.79999952,0.535,0.5
1.79999952,0.536,0.5
1.79999953,0.537,0.5
1.79999953,0.538,0.5
1.79999954,0.539,0.5
